運動彩券(伸卡球運動投注站)	新竹縣竹北市光明九路36之2號
台灣彩券(來富商行)	桃園市桃園區長春路158號
運動彩券(鴻源彩券行)	台北市松山區南京東路五段25之1號
台灣彩券(力陽企業社)	新北市樹林區中山路一段172號
台灣彩券(如意商行)	高雄市楠梓區建楠路6號
台灣彩券(七星連碰投注行)	台中市石岡區豐勢路1205號
運動彩券(世揚商行)	新竹市東區光復路一段477號
台灣彩券(旺甲商行)	高雄市鳳山區海洋一路54號
台灣彩券(大贏家商行)	台中市南屯區大墩路323號
台灣彩券(道智堂)	彰化縣芬園鄉彰南路四段427號
台灣彩券(銢和商行)	新竹縣湖口鄉千禧路2巷16號
台灣彩券(威力彩券行)	台北市大安區樂業街106號
台灣彩券(北晟耀彩券行)	新北市土城區明德路一段56號
台灣彩券(鑫福彩券行)	高雄市大寮區中正路3之7號
台灣彩券(千贏彩券行)	桃園市蘆竹區奉化路114號
台灣彩券(金萬億企業行)	高雄市大寮區四維路144號
台灣彩券(一次發彩卷行)	高雄市大寮區永芳路19之22號
台灣彩券(希望彩券行)	新北市汐止區忠孝東路396號
台灣彩券(維榮彩券行)	高雄市大寮區成功路17號
運動彩券(運來彩券行)	新北市永和區福和路57巷3號
台灣彩券(鴻采投注行)	新北市新店區永平街87號
台灣彩券(宏榮公益彩券行)	桃園市桃園區民族路232號
運動彩券(雙喜商行)	台北市內湖區康寧路一段87號
台灣彩券(水之鄉商行)	台北市士林區重慶北路四段113號
台灣彩券(祥好彩券行)	台南市東區崇善東路110號
台灣彩券(威利商行)	雲林縣斗六市成功路232號
台灣彩券(大富豪彩券行)	台中市南區信義南街138號
台灣彩券(群富投注行)	新北市土城區中央路三段211號
台灣彩券(鑫福臨台灣彩券行)	高雄市左營區富民路151號
台灣彩券(沛滋彩券行)	台南市新營區中山路52號
台灣彩券(萬益彩券行)	屏東縣屏東市民族路182號
台灣彩券(六星級彩券行)	基隆市仁愛區仁五路49號
台灣彩券(億運商行)	桃園市中壢區忠孝路483號
台灣彩券(玖伍商店)	台中市西屯區杏林路7號
台灣彩券(秀娣彩券行)	高雄市三民區九如二路520號
台灣彩券(全樂彩券行)	南投縣埔里鎮中正路476號
台灣彩券(彩樂彩券行)	台南市佳里區光復路348號
運動彩券(雙得利彩券行)	台南市歸仁區大廟一街133號
台灣彩券(宏昱彩券行)	台中市烏日區中山路二段339號
運動彩券(心高商行)	高雄市鹽埕區七賢三路254號
台灣彩券(益萊商行)	桃園市大園區埔心街2之3號
台灣彩券(財神食品商行)	台北市信義區松隆路46號
台灣彩券(迪生彩券行)	台中市大里區塗城路95號
台灣彩券(來發彩券行)	台南市麻豆區中山路130號
台灣彩券(文利樂透店)	彰化縣二林鎮建國路47號
台灣彩券(億來發彩券行)	屏東縣車城鄉中山路8之6號
台灣彩券(榮三商行)	嘉義市東區公明路132號
運動彩券(必勝彩券行)	新北市新莊區化成路91號
台灣彩券(吉寶彩券行)	桃園市桃園區新埔八街6號
台灣彩券(日日興彩券行)	新北市三重區五華街180巷1號
台灣彩券(財新彩券行)	雲林縣林內鄉光復路42號
台灣彩券(上穩商行)	新北市新莊區中和街8號
台灣彩券(鴻采投注行)	新北市新店區永平街87號
台灣彩券(宏榮公益彩券行)	桃園市桃園區民族路232號
運動彩券(福星彩券行)	彰化縣福興鄉彰水路97號
台灣彩券(紅不讓公益彩券行)	嘉義市西區民生南路395號
台灣彩券(我家商店)	雲林縣北港鎮民樂路160號
台灣彩券(億來商行)	高雄市鳥松區大仁南路39號
台灣彩券(善來億彩券行)	台南市善化區民族路66號
台灣彩券(老先彩券行)	新北市中和區忠孝街36號
台灣彩券(連發投注站)	彰化縣鹿港鎮鹿和路三段622巷11號
台灣彩券(連發投注站)	彰化縣鹿港鎮鹿和路三段622巷11號
運動彩券(伸卡球運動投注站)	新竹縣竹北市光明九路36之2號
台灣彩券(來富商行)	桃園市桃園區長春路158號
運動彩券(鴻源彩券行)	台北市松山區南京東路五段25之1號
台灣彩券(力陽企業社)	新北市樹林區中山路一段172號
台灣彩券(如意商行)	高雄市楠梓區建楠路6號
運動彩券(威利名店)	新竹市東區金山街3號
運動彩券(連勝彩券行)	高雄市前鎮區草衙二路462號
台灣彩券(冠鑫彩券行)	高雄市苓雅區復興二路75號
台灣彩券(南屯發彩券行)	台中市南屯區黎明路一段1044號
台灣彩券(鎰鴻商行)	桃園市楊梅市文化街226號
運動彩券(董家商店)	台北市大安區臨江街72號
運動彩券(義守彩券行)	台北市中正區寧波西街78之1號
運動彩券(運彩投注站)	彰化縣和美鎮彰美路五段376號
台灣彩券(樂得利彩券行)	台南市東區崇德路396號
台灣彩券(金祥彩券行)	新北市土城區中央路四段430號
運動彩券(藝萊發商行)	台北市士林區德行東路109巷28號
台灣彩券(樂采彩券行)	台中市豐原區三民路38號
台灣彩券(來來彩券行)	南投縣埔里鎮忠孝路176號
台灣彩券(大人物洋服名店)	台中市西屯區西屯路三段155之6號
台灣彩券(福如商行)	台北市中正區南昌路一段54巷7弄9號
運動彩券(萬吉彩券行)	宜蘭縣員山鄉員山路一段250號
運動彩券(福滿堂彩券行)	高雄市岡山區平和路47號
台灣彩券(正興彩券行)	雲林縣斗南鎮大同路23號
台灣彩券(有春彩券行)	高雄市小港區漢民路791號
台灣彩券(頭份樂透投注站)	苗栗縣頭份鎮中正路72號
台灣彩券(睦川小棧)	宜蘭縣宜蘭市民權路二段38巷6號B2樓
台灣彩券(金福源鮮花禮品店)	嘉義縣梅山鄉北興街5號
台灣彩券(玉和彩券行)	宜蘭縣蘇澳鎮中山路一段31號
有鑫電腦彩券行	高雄市鼓山區華榮路403號
台灣彩券(萬發投注站)	苗栗縣苗栗市為公路324號
台灣彩券(佳禾便利商店)	台北市松山區南京東路五段368號
台灣彩券(億萬來彩券行)	台中市西屯區中工三路68號
運動彩券(天生贏家企業社)	高雄市岡山區介壽西路29號
台灣彩券(穩賺彩券資訊社)	屏東縣佳冬鄉中山路113號
台灣彩券(正大彩券行)	台中市中區三民路二段50號
台灣彩券(金來發彩券行)	高雄市阿蓮區忠孝路121號
運動彩券(百利旺商行)	台北市信義區永吉路120巷89號
台灣彩券(慶鴻彩券行)	台中市中區平等街99號
台灣彩券(懋昇商行)	台北市萬華區萬大路281號
運動彩券(九萬兆企業社)	台北市大安區和平東路二段118巷52弄1之4號
運動彩券(穩來贏彩券行)	台北市大同區重慶北路一段87之1號
台灣彩券(瑞生彩券)	台東縣台東市青海路四段448號
台灣彩券(翔發鐘錶刻印行)	新北市新店區中正路282之1號
運動彩券(億旺商行)	雲林縣北港鎮文化路168號
運動彩券(宏國旗艦店)	基隆市仁愛區南榮路165號
台灣彩券(拔英投注站)	台北市大安區通化街199號
台灣彩券(福臨行)	台南市永康區復興路398號
台灣彩券(連中商行)	彰化縣員林鎮靜修路60之1號
運動彩券(滾球運彩投注商行)	新北市土城區青雲路61號
台灣彩券(永富通電腦彩券投注站)	台北市士林區美崙街68號
台灣彩券(來旺投注站)	彰化縣埤頭鄉斗苑西路220號
台灣彩券(大愛彩券行)	新北市中和區莒光路123號
台灣彩券(奕直發商行)	台北市文山區羅斯福路六段44號
運動彩券(王者風運動彩券行)	台北市南港區忠孝東路六段454號
運動彩券(神兵小吃店)	台北市中正區杭州南路一段9之2號
台灣彩券(大發彩券行)	基隆市七堵區福二街93號
台灣彩券(見發彩券行)	台南市永康區大灣路345號
台灣彩券(寶鑫投注站)	嘉義縣新港鄉中山路27號
台灣彩券(享來富彩券行)	桃園市八德區忠孝街68號
台灣彩券(博贏彩券行)	台南市北區大興街233巷8號
台灣彩券(信方商店)	彰化縣彰化市中正路二段656號
台灣彩券(神來一筆投注站)	高雄市小港區平和路200號
台灣彩券(日宏彩券行)	台南市安南區長和路三段6號
台灣彩券(錢運來投注站)	苗栗縣後龍鎮光華路374號
運動彩券(鑫八大彩券行)	台中市北屯區遼寧路一段172號
運動彩券(上億投注站)	彰化縣二林鎮斗苑路四段657號
台灣彩券(惠昌彩券行)	台南市中西區武聖路221號
運動彩券(美工鐘錶眼鏡行)	台北市內湖區內湖路一段307號
台灣彩券(億金商行)	新竹市東區光復路一段383號
台灣彩券(紅福彩券行)	台北市大安區永康街37之1號
台灣彩券(常蓮發彩券行)	新北市蘆洲區中山二路243號
台灣彩券(長興投注站)	桃園市桃園區新埔七街102號
台灣彩券(玉發彩券行)	雲林縣古坑鄉中山路163之1號
台灣彩券(清心商號)	台南市官田區勝利路190號
運動彩券(天鳳運動彩券行)	新北市三重區忠孝路二段126號
台灣彩券(金來富投注店)	新北市新莊區瓊泰路5號
台灣彩券(廣豐彩券行)	桃園市八德區介壽路一段703號
台灣彩券(噶瑪蘭彩券)	宜蘭縣羅東鎮公正路33號
台灣彩券(淘金樂彩券行)	南投縣草屯鎮中正路288之36號
台灣彩券(永興旺投注行)	新北市中和區新生街152號
運動彩券(國際運動彩券行)	新北市永和區林森路68號
台灣彩券(勇伯公益彩券行)	彰化縣花壇鄉中正路89號
台灣彩券(滿財堂公益彩券行)	台北市信義區中坡南路120號
台灣彩券(佰面發彩券行)	台南市歸仁區中山路一段527號
台灣彩券(元亨彩券行)	台北市文山區景興路117號
運動彩券(全球運動彩券行)	新北市汐止區忠孝東路286號
和益彩券行	基隆市中山區文化路42號
運動彩券(法老王商行)	台北市松山區新東街11巷1號
台灣彩券(祥發彩券行)	台南市東區崇德路626號
台灣彩券(大川投注站)	苗栗縣竹南鎮大坵園11之13號
台灣彩券(錢都來彩券行)	基隆市信義區深澳坑路2之41號
台灣彩券(富爸媽彩券行)	新北市中和區圓通路321號
運動彩券(萬來彩券行)	台北市中山區農安街86號
台灣彩券(財源商行)	屏東縣內埔鄉南寧路214號
台灣彩券(翊昇資訊行)	新北市汐止區康寧街488號
台灣彩券(金多寶彩券行)	台南市歸仁區大通路124號
運動彩券(翹楚商行)	桃園市平鎮區南豐路81號
運動彩券(趣味運動彩券行)	高雄市小港區行義街1號
運動彩券(金銀帝國彩券行)	新北市板橋區中山路二段359號
運動彩券(金勝王運動彩券行)	高雄市路竹區國昌路39號
台灣彩券(來就中投注店)	新北市林口區中正路319號
運動彩券(兄弟運動彩券行)	台北市南港區忠孝東路六段34號
台灣彩券(樂春商行)	台中市中區自由路二段129之3號
運動彩券(紅金寶商行)	新竹市東區林森路185號
台灣彩券(喜來旺彩券行)	桃園市龜山區大同路219號
台灣彩券(旺旺旺彩券行)	台中市南區高工路259號
台灣彩券(樂盈彩券行)	高雄市鳳山區維新路64號
台灣彩券(得利彩券行)	雲林縣麥寮鄉中山路145號
運動彩券(宏運登公益彩券)	高雄市大寮區鳳林三路353號
台灣彩券(鑫大中彩券行)	高雄市鳳山區大明路219號
台灣彩券(賓果彩券行)	新北市永和區福和路65號
台灣彩券(易得彩彩券行)	新北市樹林區文化街42號
台灣彩券(福祿彩券行)	新北市新店區中興路三段147號
台灣彩券(寶福來彩券行)	台中市梧棲區臺灣大道八段778號
台灣彩券(吉祥發彩券行)	新北市三重區長元街10號
台灣彩券(君帥投注店)	新北市汐止區康寧街402號
台灣彩券(吉普生家電行)	桃園市桃園區秀山路74號
台灣彩券(喜來樂行)	高雄市大寮區鳳林三路353號
台灣彩券(中美彩券行)	台中市西區中美街336號
台灣彩券(招你來旺行)	新北市三峽區光明路60號
台灣彩券(隆富企業社)	新北市永和區自由街41號
台灣彩券(妙樂彩券行)	宜蘭縣蘇澳鎮中山路一段188號
台灣彩券(振信企業社)	台北市內湖區內湖路一段407號
台灣彩券(金來旺商行)	台北市北投區致遠二路111號
台灣彩券(美君彩券行)	台中市大甲區民生路7號
台灣彩券(長宏電腦彩券行)	桃園市龜山區萬壽路二段901號
台灣彩券(六合彩券行)	苗栗縣竹南鎮民族街48號
台灣彩券(日新商行)	台中市西屯區西屯路二段295之1號
台灣彩券(祥富彩券行)	台中市豐原區中興路97號
台灣彩券(二三王彩券行)	高雄市苓雅區三多二路333巷3號
台灣彩券(錢來也商行)	高雄市三民區臥龍路32號
台灣彩券(玥玓商店)	台南市永康區成功路49號
運動彩券(興富發運動彩券行)	台南市新營區民治路64號
台灣彩券(妙難酬禮品行)	台北市內湖區成功路四段208號
台灣彩券(財庫投注站)	高雄市前金區成功一路244號
台灣彩券(億萬金投注站)	花蓮縣吉安鄉自強路89號
台灣彩券(利卡多投注站)	台北市松山區八德路四段138號
台灣彩券(錢最多郵幣行)	基隆市中正區中船路7巷38號
台灣彩券(穩達商行)	高雄市茄萣區仁愛路二段155號
台灣彩券(進安彩券行)	南投縣草屯鎮碧山南路8號
台灣彩券(錢來也彩券行)	彰化縣彰化市大埔路694號
台灣彩券(五福投注行)	台中市龍井區遊園南路349號
台灣彩券(允順發商行)	桃園市平鎮區和平路143號
台灣彩券(太好運彩券行)	高雄市岡山區公園西路三段136號
台灣彩券(登億投注站)	宜蘭縣羅東鎮公正路302號
運動彩券(竑廷企業行)	高雄市鼓山區九如四路1600號
台灣彩券(達樂商行)	高雄市路竹區中華路33號
台灣彩券(來可富彩券行)	桃園市蘆竹區南崁路67號
台灣彩券(金遠東行)	基隆市仁愛區忠三路97號
台灣彩券(金多星彩券行)	台南市佳里區光復路29號
台灣彩券(億萬彩商行)	台北市大安區臥龍街151巷72號
運動彩券(君平企業社)	新北市三重區三民街229號
台灣彩券(昇發商行)	高雄市岡山區前峰路154之10號
運動彩券(百樂福彩券行)	台中市西區中美街288號
台灣彩券(招財旺投注店)	新北市樹林區復興路203號
運動彩券(彩富商行)	雲林縣莿桐鄉中正路78號
台灣彩券(永朝商行)	桃園市龍潭區中興路486號
台灣彩券(增榮水果行)	苗栗縣苗栗市為公路147號
台灣彩券(頭獎之家彩券行)	新北市新莊區五工二路85號
台灣彩券(金加鑫商行)	台中市南屯區向心路42之1號
台灣彩券(逢發彩券行)	台中市大甲區雁門路215號
台灣彩券(賀本店開出頭獎彩券行)	新北市永和區秀朗路二段89號
運動彩券(財神到彩券行)	屏東縣屏東市民生路9之1號
台灣彩券(億有彩企業行)	台北市大同區重慶北路三段203之6號
台灣彩券(鑫來旺彩券行)	嘉義市東區南興路225號
台灣彩券(珍旺彩券行)	高雄市鳳山區五甲二路471號
台灣彩券(張清賢彩券行)	台北市中山區民生東路二段153號
運動彩券(強棒出擊彩券行)	台北市南港區同德路31號
台灣彩券(錢億商行)	宜蘭縣宜蘭市宜中路81號
台灣彩券(葛將軍企業社)	桃園市龍潭區神龍路270號
台灣彩券(億金彩券行)	南投縣南投市成功三路273號
運動彩券(穩贏錢運動彩券行)	新北市蘆洲區和平路33號
台灣彩券(石筍彩券行)	屏東縣東港鎮中正路239號
運動彩券(全民運動彩券行)	高雄市鳳山區南榮路21號
運動彩券(志鑫商行)	台北市萬華區萬大路462號
台灣彩券(富得來彩券行)	台南市仁德區中正路三段98號
台灣彩券(仙鄉商行)	新北市永和區得和路88號
運動彩券(大元彩券行)	高雄市旗山區延平一路457號
台灣彩券(貴賓彩券行)	嘉義市西區國華街399號
台灣彩券(金盈嘉商行)	新北市淡水區北新路182巷19號
台灣彩券(百面開彩券行)	高雄市鳥松區本館路351號
台灣彩券(南興街彩券行)	南投縣埔里鎮南興街195號
台灣彩券(財昇商行)	屏東縣內埔鄉學人路755號
運動彩券(勝投王投注站)	高雄市前鎮區復興三路295號
台灣彩券(公益企業社)	桃園市中壢區中正路四段820號
台灣彩券(大來商行)	新北市土城區中央路四段115號
台灣彩券(詳泰彩券行)	台中市大肚區沙田路一段110號
台灣彩券(錢來爺彩券行)	台南市白河區中山路54號
台灣彩券(華星彩券行)	新北市板橋區大觀路三段271號
台灣彩券(彩辰商店)	新北市蘆洲區重陽一街1號
運動彩券(昶榮彩券行)	新北市土城區學成路18號
台灣彩券(旺來發彩券行)	高雄市岡山區民有路58號
台灣彩券(新航彩券行)	桃園市楊梅市文化街314號
台灣彩券(家德五金行)	新北市中和區連城路281巷1弄6號
台灣彩券(金滿益商行)	台中市東區大振街147號
賀本店頭獎投注站	新北市新莊區民安西路161號
台灣彩券(喜運裝璜行)	新北市新莊區化成路762號
台灣彩券(大勝彩券行)	台中市南屯區黎明路二段230號
台灣彩券(西平彩券行)	雲林縣斗六市西平路278號
台灣彩券(八八八商行)	台中市北屯區松竹路三段1號
台灣彩券(聯發彩券行)	嘉義縣水上鄉外林街232號
台灣彩券(大富翁商行)	苗栗縣頭份鎮中華路123號
台灣彩券(通霄公益彩券行)	苗栗縣通霄鎮福德路52號
運動彩券(華興運動彩券商行)	台北市士林區天母東路8巷71號
台灣彩券(金富發彩券行)	台南市新營區民治路64號
運動彩券(勝投王彩券行)	台南市東區中華東路二段133巷25號
台灣彩券(全弘彩券行)	台南市北區公園路1068號
台灣彩券(老夫子彩券行)	台中市沙鹿區中山路228號
台灣彩券(博樂彩券行)	高雄市大寮區仁愛路89號
台灣彩券(日日發彩券行)	台中市龍井區新興路40之7號
台灣彩券(四季沁心冰店)	新北市中和區安平路142號
台灣彩券(好運發彩券行)	高雄市鳳山區大明路48號
台灣彩券(神機妙算彩券行)	新北市土城區延吉街76號
台灣彩券(明錦彩券商行)	台北市中山區民生東路二段77號
運動彩券(鴻福彩券行)	台南市中西區金華路三段94號
台灣彩券(翊群公益彩券投注店)	新北市泰山區明志路三段185號
台灣彩券(彩發商行)	彰化縣彰化市和平路96號
台灣彩券(得意的笑彩券行)	台中市西區南屯路一段42之1號
台灣彩券(永佳彩券行)	嘉義縣太保市北港路二段461號
台灣彩券(鑫鑫彩券行)	新竹縣竹東鎮朝陽路55號
台灣彩券(神彩彩券行)	新北市中和區忠孝街2之11號
運動彩券(好運道企業社)	新北市土城區中央路三段211號
台灣彩券(生金商號)	南投縣南投市嘉和一路109號
台灣彩券(亨旺商行)	新北市板橋區三民路一段31巷12號
運動彩券(臧氏商行)	台北市松山區民生東路三段113巷23號
台灣彩券(新福星彩券行)	台中市東區建成路634號
台灣彩券(金順發行)	台北市信義區松山路529號
台灣彩券(奇門投注站)	高雄市苓雅區廣東一街66之1號
台灣彩券(飛來富泰順彩券行)	台北市大安區泰順街3之1號
台灣彩券(泰旺商行)	新北市板橋區新海路385巷22弄11號
運動彩券(明豐行)	台中市西區林森路90號
台灣彩券(金采發彩券行)	台北市中正區羅斯福路二段198號
台灣彩券(金發利彩券行)	桃園市八德區富城街34號
台灣彩券(九富彩券行)	高雄市三民區鼎力路262號
台灣彩券(恆良企業社)	新北市樹林區保安街一段266號
台灣彩券(福穎彩券行)	新北市新莊區八德街172號
台灣彩券(松旺彩券行)	新北市中和區南山路269號
台灣彩券(麗多小吃坊)	台北市大安區信義路二段82號
台灣彩券(富福投注店)	新北市三重區碧華街370號
台灣彩券(大富彩券行)	桃園市桃園區三民路三段335號
台灣彩券(吉星彩券行)	基隆市仁愛區愛二路12號
台灣彩券(民富商行)	澎湖縣馬公市民富街2號
台灣彩券(多旺彩券行)	台中市潭子區潭興路三段103號
台灣彩券(寶金賺彩券行)	台北市大安區和平東路三段36號
台灣彩券(富臨商行)	台北市士林區天母東路8巷23之6號
台灣彩券(鴻鑫彩券行)	台中市西屯區華美西街二段205號
台灣彩券(雲翼商行)	新竹縣橫山鄉中豐路二段124號
台灣彩券(飛來定商行)	新竹市東區金山十一街31號
運動彩券(瑞昇商行)	台中市北區崇德路一段494號
台灣彩券(宏鑫商行)	高雄市大樹區中興南路8號
台灣彩券(永澤企業社)	新北市汐止區中興路14號
運動彩券(小金豬企業社)	新北市中和區員山路327巷6號
台灣彩券(中頭彩彩券商行)	台南市安南區海佃路一段215之3號
台灣彩券(文華商行)	新北市板橋區國光路57號
台灣彩券(一級棒彩券行)	台中市大雅區神林南路305號
台灣彩券(呷厚眾彩券行)	桃園市龜山區新興街238號
運動彩券(紅不讓彩券行)	宜蘭縣五結鄉親河路一段108號
運動彩券(大玩家投注站)	基隆市信義區深溪路123號
台灣彩券(大道彩券行)	台南市北區西門路四段171巷20弄5之17號
台灣彩券(樂透商行)	高雄市苓雅區心正路36號
台灣彩券(贏贊商行)	台北市士林區福林路273號
台灣彩券(廣一文具行)	台南市麻豆區興華街28號
台灣彩券(彩福行)	台中市南區復興路三段314號
台灣彩券(廣維商行)	新竹市東區林森路32號
台灣彩券(久樂企業社)	宜蘭縣冬山鄉義成路三段372號
台灣彩券(來必中彩券行)	桃園市桃園區春日路702號
運動彩券(弘好運動彩券行)	基隆市安樂區基金一路214之11號
台灣彩券(月箱公益彩券行)	台中市南屯區南屯路二段152號
運動彩券(大聯盟運動彩券行)	彰化縣花壇鄉花壇街189號
台灣彩券(大富豪企業社)	台北市中山區民權西路13號
台灣彩券(鑽石投注站)	桃園市八德區興豐路572號
運動彩券(奪金運動彩券行)	台中市西屯區河南路二段510號
台灣彩券(全勝電腦彩券商店)	台中市北區漢口路三段245號
台灣彩券(萬億來彩券行)	新北市中和區連城路325號
台灣彩券(日客隆早餐店)	新北市樹林區保安街二段195號
台灣彩券(鴻喜彩券行)	台中市太平區樹孝路99號
台灣彩券(寶盈彩券行)	台中市豐原區三豐路727號
台灣彩券(耀國彩券行)	花蓮縣玉里鎮中華路230號
台灣彩券(金美彩券行)	台南市安南區海佃路三段213號
台灣彩券(柏客投注站)	彰化縣彰化市公園路一段345號
台灣彩券(億來國際企業社)	新北市板橋區龍興街37號
台灣彩券(佳寶商行)	台北市內湖區成功路四段201號
台灣彩券(玉峰投注站)	台北市信義區忠孝東路五段790巷59弄2號
台灣彩券(奕來發彩券行)	新北市三重區自強路二段73號
運動彩券(標竿彩券行)	基隆市仁愛區成功一路123號
台灣彩券(原記工藝社)	台北市北投區光明路142號
台灣彩券(聯鑫商行)	基隆市仁愛區仁二路47號
台灣彩券(好友全企業社)	新北市板橋區文化路二段410巷2弄10號
台灣彩券(蘋果彩券行)	台南市中西區大同路一段8號
運動彩券(岡山彩券行)	高雄市岡山區公園西路三段136號
台灣彩券(寶來商行)	新竹市北區中正路439號
台灣彩券(吉星公益彩券行)	花蓮縣吉安鄉自立路110號
台灣彩券(自強路彩券行)	新北市三重區自強路一段147號
台灣彩券(長樂彩券行)	台中市烏日區光日路418號
運動彩券(名亨茶行)	新北市新莊區中港一街18號
台灣彩券(山海鎮投注站)	桃園市大園區三民路一段41號
台灣彩券(蓁鑫彩券行)	花蓮縣吉安鄉吉安路五段273號
台灣彩券(紅立發投注站)	台北市大同區民生西路101號
台灣彩券(興富發彩券行)	新北市蘆洲區三民路128巷90號
台灣彩券(國串彩券行)	高雄市三民區大昌二路46號
台灣彩券(通盈商行)	台北市大安區羅斯福路三段119號
台灣彩券(欣旺彩券行)	台中市沙鹿區北勢東路235之10號
台灣彩券(台灣澳門金沙彩券行)	新北市永和區保平路49號
台灣彩券(金億彩券行)	嘉義縣民雄鄉建國路三段112號
台灣彩券(逸翔資訊行)	彰化縣員林鎮莒光路195號
台灣彩券(金祥彩券行)	新北市土城區中央路四段430號
運動彩券(藝萊發商行)	台北市士林區德行東路109巷28號
台灣彩券(樂采彩券行)	台中市豐原區三民路38號
台灣彩券(來來彩券行)	南投縣埔里鎮忠孝路176號
台灣彩券(大人物洋服名店)	台中市西屯區西屯路三段155之6號
台灣彩券(福如商行)	台北市中正區南昌路一段54巷7弄9號
台灣彩券(永盛影視社)	新北市蘆洲區信義路232號
台灣彩券(金來發投注站)	宜蘭縣頭城鎮青雲路三段156號
運動彩券(昌昇彩券行)	台中市神岡區豐社路62號
台灣彩券(真都福彩券行)	台南市南區金華路一段307號
台灣彩券(吉安行)	桃園市中壢區新明路9號
台灣彩券(伊人美彩券行)	高雄市路竹區大同路330號
台灣彩券(昊德彩券行)	桃園市桃園區同安街496巷1號
台灣彩券(種土豆公益彩券行)	台中市北屯區太原路三段486號
台灣彩券(日昇發彩券行)	高雄市大樹區中興東路75號
台灣彩券(財旺商行)	嘉義縣梅山鄉中山路497號
台灣彩券(投獎商行)	台中市西屯區重慶路181號
台灣彩券(旺福彩券行)	高雄市小港區漢民路142號
台灣彩券(第一投注站)	桃園市桃園區民族路158號
台灣彩券(鑫旺彩券行)	台中市東區十甲路374號
台灣彩券(致富彩券行)	新北市蘆洲區民權路95號
台灣彩券(三立企業社)	屏東縣屏東市仁愛路112號
台灣彩券(賀中彩公益彩券行)	台南市安南區安中路一段827號
台灣彩券(金多財商行)	台北市中正區杭州南路一段103之1號
台灣彩券(鑫順發行)	新北市三重區自強路一段91號
運動彩券(活力運動彩券)	台南市新市區民生路3號
台灣彩券(豐彩商行)	台北市松山區富錦街507號
台灣彩券(富利商行)	宜蘭縣頭城鎮青雲路三段103號
台灣彩券(廣寶彩券行)	桃園市大園區中正西路32號
台灣彩券(運升彩券行)	南投縣中寮鄉永安街55號
台灣彩券(大慶公益彩券行)	高雄市前金區自立一路17號
台灣彩券(遠近客來投注行)	台中市大雅區永和路155號
運動彩券(東泰運動彩券)	苗栗縣苗栗市為公路324號
台灣彩券(運來發彩券行)	新北市板橋區成都街81號
台灣彩券(星樂企業社)	台北市士林區至誠路二段45號
運動彩券(三立運動彩券行)	台北市北投區中央北路一段145號
台灣彩券(全來發彩券行)	新北市板橋區民生路二段232之11號
台灣彩券(福田商店)	新竹市東區東門街85號
台灣彩券(凱欣商行)	高雄市左營區華夏路1341號
台灣彩券(太平彩券行)	台南市新營區中興路36之6號
台灣彩券(威利公益彩券行)	台中市豐原區新生北路93號
台灣彩券(彩富五金行)	台北市北投區中和街280號
台灣彩券(對財彩券行)	台中市北區西屯路一段441號
台灣彩券(頭獎伯彩券行)	新北市土城區青雲路162號
台灣彩券(鼎記投注站)	台北市中正區信義路一段13號
台灣彩券(聚寶商行)	新北市中和區景新街320號
台灣彩券(真好商行)	高雄市小港區大鵬路135號
台灣彩券(贏福商行)	新北市淡水區淡金路三段292號
運動彩券(鴻興運動彩券行)	台北市中山區民生東路二段77號
台灣彩券(我愛你廣告傳播社)	彰化縣花壇鄉中正路277號
台灣彩券(南門投注站)	桃園市大園區中山南路42號
台灣彩券(俐億商行)	台中市西屯區福雅路121號
台灣彩券(崇榮商行)	新竹縣竹北市中山路523號
台灣彩券(春鳳投注站)	南投縣竹山鎮竹山路16之8號
台灣彩券(大家發彩券行)	台北市中正區寧波西街65之1號
台灣彩券(佳財投注站)	高雄市苓雅區光華一路171號
運動彩券(頂尖好手運動彩券行)	新北市新店區建國路116號
台灣彩券(林蔭彩券行)	台中市北屯區東山路一段138之3號
台灣彩券(自立彩券行)	高雄市新興區自立二路104號
台灣彩券(駱逸彩券行)	台中市清水區中山路284號
運動彩券(洲際彩券行)	台中市北屯區崇德二路一段175號
台灣彩券(鑫好星企業社)	桃園市桃園區國際路一段1127號
台灣彩券(郁萬彩券行)	桃園市楊梅市中山北路二段282號
台灣彩券(旺財商行)	高雄市左營區至聖路245號
台灣彩券(神奇商行)	台北市北投區知行路330號
台灣彩券(福榮電腦樂透行)	基隆市仁愛區忠二路65號
台灣彩券(一丁發商號)	台北市信義區松山路615巷6號
台灣彩券(楊好欸彩券行)	新北市三重區仁愛街392號
台灣彩券(東東來彩券行)	桃園市桃園區玉山街75號
台灣彩券(發利彩券行)	台北市大同區南京西路360號
運動彩券(勝利商行)	新北市瑞芳區民生街29號
台灣彩券(全能公益彩券)	花蓮縣光復鄉中正路一段74號
台灣彩券(坤生商行)	屏東縣屏東市武成街33號
台灣彩券(大吉利電腦彩券行)	花蓮縣新城鄉光復路233號
台灣彩券(霖崴彩券行)	台中市沙鹿區中興路434號
台灣彩券(佳欣彩券行)	台中市西屯區福星路640號
運動彩券(金文堂彩券行)	台南市新營區中正路227號
台灣彩券(億開頭貳獎彩券行)	新北市淡水區中正路86之1號
運動彩券(六興商行)	嘉義市東區民族路312號
台灣彩券(海棠電腦彩券企業社)	桃園市中壢區榮安一街389號
台灣彩券(上好運彩券行)	台南市南區明興路386號
